comment,sentiment
" Thiết kế đẹp màu sang trọng, pin khoẻ, trải nghiệm mượt, thích nhất là camera kép chụp ảnh xoá phông của máy, cấu mình mạnh mẽ chơi game cực mướt , khả năng chống nước rất tốt, bảo mật tốt.",1
 sản phẩm thiêt kế đẹp rất tiện ích cho công việc thời trang tôi rất thích chiếc điện thoại này ,1
 Phải nói là máy rất tuyệt. Pin trâu . Chụp ảnh xoá phông siêu đẹp. Nghe nhạc cực thích,1
 Máy mượt lướt web chơi game ok. Màn hình lớn thoải mái xem phim. Apple là thương hiệu tốt nhất.,1
 Mình dùng máy cảm thấy pin khoẻ trải nghiệm mượt Thích nhất là xoá phông của máy,1
" Sản phâm tuyệt vời dùng mượt, hiệu năng cao, pin bền xứng đáng với túi tiền bỏ ra",1
" sản phẩm ok , mình sử dụng được gần 1 năm sản phẩm chạy ok , rất ít đơ lag , xứng đáng với giá tiền mình bỏ ra",1
" Sản phẩm thật là tuyệt vời dùng bền,mượt xứng đáng với giá tiền mình bỏ ra nói chung rất tuyệt vời  Với sản phẩm đó  ",1
" Hiệu năng của máy thì khỏi phải bàn quá tuyệt, pin trâu hơn, đặc biệt là ở phần camera kép chụp xóa phông cực chất.",1
" Sản phẩm ip 7plus Thiết kế đẹp, sang trọng, đẳng cấp, chụp ảnh tuyệt với, cấu hình cao mướt máy",1
" Sản phẩm thiết kế sang trọng , cấu mình mạnh mẽ chơi game cực mướt , camera tuyệt vời quá đẹp , khả năng chống nước rất tốt",1
" điện thoại dùng rất thích, máy chạy nhanh mượn mà, camera chụp xuất sắc, pin dùng lâu, bảo mật tốt.... đặc biệt là chính hãng VN",1
" Dien thoại dùng quá xuất sắc, Camera chụp hình siêu đẹp, Chống nước tốt, Thiết kế sang trọng, bắt mắt",1
" Sản phẩm thiết kế sang trọng , cấu mình mạnh mẽ chơi game cực mướt , camera tuyệt vời quá đẹp , khả năng chống nước rất tốt ",1
 sản phẩm sai ok quá . chach pv của nhân viên rất tốt . tôi rất thích mua sản phẩm nơi này . sài đt thấy ok quá rất nhanh màn hình sáng nữa . tôi rất hài lòng ,1
" Sản phẩm sang trọng, pin sử dụng lâu, thiết kế màn hình to hình ảnh sắc nét, cấu hình mạnh chạy nhanh chính sách bảo hành 1 năm rất tốt",1
" sản phẩm thiết kế sang trọng  lên mạng nhanh đẹp cầm pin, pin xài lâu hết,cấu hình mạnh  ",0
" Sản phẩm thiết kế sang trọng, màu sắc đẹp , bền màu,mà hình lớn phù họp cho chơi game và lướt wep, pin dòng plus dử dụng bền , cấu hình mạnh , hiệu năng ổn, camera siêu đẹp,chính sách bảo hành rất tôt, mình rất hài lòng khi mua sản phẩm này",1
" Phải nói là quá vừa ý , mượt mà không lag giật pin max trâu , trọng lượng 188g nhưng ko cảm thấy nặng , camera chụp bao đẹp , chụp đẹp hơn mấy con oppo , nói chung là không hối hận khi mua trong năm 2018 , mặt dù ko có tỉ lệ 18:9 ",1
" Sản phẩm thiết kế sang trọng, màu sắc đẹp , bền màu,mà hình lớn phù họp cho chơi game và lướt wep, pin dòng plus dử dụng bền , cấu hình mạnh , hiệu năng ổn, camera siêu đẹp, mình rất hài lòng khi mua sản phẩm này ",1
" Pin xài lâu, sạc nhanh, xài êm, mẫu mã thon gọn vừa tay, ok lắm. Thích mẫu này. Sẽ giới thiệu người thân sử dụng",1
" Sản phẩm rất tốt, máy mượt, rất ok... Máu sắc đẹp. Rất thích chế độ xóa phông trên sản phẩm và rất hay dùng",1
" Sản phẩm thiết kế sang trọng, màu sắc đẹp , bền màu,mà hình lớn phù họp cho chơi game và lướt wep, pin dòng plus dử dụng bền , cấu hình mạnh , hiệu năng ổn, camera siêu đẹp, mình rất hài lòng khi mua sản phẩm này",1
" Đã mua sản phẩm dùng rất mượt, pin rất trâu cho thời gian sử dụng tốt, hệ điều hành tốt được tối ưu và độ bảo mật cao, Rất thích chế độ xóa phông trên sản phẩm và rất hay dùng ",1
" Thiết kế đẹp mắt ,màu sắc đẹp.Sản phẩm chơi game lướt wep mượt. Giao diện rất phong phú.pin sử dụng được rất lâu.nhân viên tư vấn hướng dẫn nhiệt tình",1
" Thiết kế đẹp , kiểu dáng sang trọng , máy chạy mượt , sử dụng chơi liên quân nhiều giờ ko bị nóng máy. rất ok",1
" Thiết kế điện thoại đẹp, sang trọng,camera chụp hình sắc nét, cấu hình mạnh,tôi rất hài lòng khi mua và sử dụng sản phẩm này",1
" Thiết kế đẹp, hiệu năng ổn, chống nước, Camera xoá phông tương đối. Mình dùng 1 thời gian thấy pin ổn. Khi nâng IOS có hơi hao pin tín nhưng nhìn chung. Sản phẩm Okay! ",1
" Máy chạy rất mượt, màn hình to dễ dàng lướt web và xem phim, chụp hình đẹp, thiết kế sang trọng.",1
 Sản phẩm quá tốt. Đã sử dụng hơn 1 năm nhưng máy vẫn nhanh và mượt. Camera kép chụp ảnh xoá phông chuyên nghiệp. Chơi game rất tốt.,1
 iPhone 7 Plus thể hiện sự đột phá của Apple về camera với bộ đôi camera kép có cùng độ phân giải 12 MP lần đầu tiên xuất hiện trên các chiếc  iPhone 7 Plus sẽ có một camera góc rộng và một camera tele giúp máy có thể zoom quang học lên 2 lần mà vẫn giữ nguyên chất lượng ảnh.,1
" Máy xài rất ok, mượt và không đứng máy, chụp hình đẹp, màn hình to thích hợp xem phim và chơi game, tốc độ xử lí nhanh thích hợp lướt ưeb!!!",1
" Mình đã mua iPhone 7 plus cảm giác thật tuyệt  đã chọn em nó , máy dùng quá mượt,   pin trâu , camera chụp xoá phông rất ok , nói chung không có gì để bàn ",1
" Máy cảm ứng mượt, ít bị đứng máy, rất hài lòng về sản phẩm này, cấu hình máy mạnh, loa nghe nhạc rất hay",1
" Máy chất lượng, mượt, cấu hình ok, sử dụng rất thích. Tôi rất hài lòng về sản phẩm này.",1
" máy mình mua xài rất cầm pin chơi game rất mượt  , camera chụp hình xóa phông rất tuyệt .",1
" Máy cầm pin pin chơi game rất mượt , camera chụp hình tuyệt vời , nói chung rất thích ",1
 mẫu mã đẹp camera độ nét cao chạy nhanh mình thích iphone vì có độ bảo mật cao pin bền,1
 máy sài êm chạy mượt thiết kế sang chảnh camera độ nét cao pin bền rất đáng để mua,1
" Điện thoại thiết kế rất sang trọng, rất chắc tay chụp hình rất đẹp, màn hình 5.5 inch màn hình to giúp xem phim thoải mái, lướt web chơi game tuyệt vời. Giá giảm khuyến mãi cực hot, có cả hỗ trợ trả góp 0 lãi suất, giúp người dùng thuận tiện, chỉ 50% đã có máy sử dụng rồi. Có 3 màu vàng, hồng, đen rất đẹp, rất thích hợp nhu cầu sử dụng của nhiều nói chung rất ok",1
" Iphone 7 plus thiết kế sang chảnh, quá tuyệt vời. Pin cũng khá bền và chụp ảnh xóa phông đẹp, chơi game đồ họa cao khá ổn định, không bị giật lag  Tôi luôn tin dùng dòng iphone vì độ bảo mật khá là cao",1
" cấu hình mạnh mẽ , Chất lượng ảnh ấn tượng , Hiệu năng mạnh mẽ  , sử dụng mượt mà , Thiết kế đẹp mắt , sang trọng , Hệ điều hành chạy ổn định , ít hao pin ",1
" Sản phẩm mình mua là đã sữ dụng nhưng dùng rất tốt, sản phẩm dùng từ  tháng 1 tới giờ, pin rất cầm, camera khỏi nói!",1
" chụp hình đẹp ,máy mượt pin khoẻ iphone 7 plus rất đáng để mọi người mua để sử dụng.",1
" Sản phẩm quá tuyệt, thiết kế đẹp, cấu hình tốt, mượt mà, màu sắc thời trang, giá ok",1
 Quá tuyệt vời. Pin cũng khá bền và chụp ảnh đẹp. Tôi luôn tin dùng dòng iphone vì độ bảo mật khá là cao ,1
" quá tuyệt, mượt mà ổn định cấu hình mạnh mẽ, pin cũng khá lâu, thích nhất là máy ảnh chụp tuyệt đẹp.",1
" Máy dùng ổn, mượt, cấu hình mạnh mẽ. Pin dùng đc lâu mình dùng cả ngày mà ko hết. ",1
 Sản phẩm xài rất mượt . Pin khoẻ . Chụp hình xoá phong tuyệt vời . Nếu nói về tầm giá này thì iphone 7 plus rất đáng để mua sử dụng . ,1
" Đã sài sản phẩm này gần 7 tháng qua, máy vẫn chạy vi vu, pin bền, chiến game mạnh mẽ. Mình đánh giá cao sản phẩm này. ",1
" Máy dùng quá mượt , cấu hình mạnh mẽ , thiết kế đẹp , dung lượng pin sử dụng ổn , chơi game cấu hình mạnh được ",1
" Thiết kế rất sang, thon gọn. Tính năng chụp ảnh rất tuyệt. Một lưa chọn hoàn hảo phù hợp với túi tiền",1
" cấu hình mượt mà , mạnh mẽ, thiết kế đẹp , dung lượng pin sử dụng lâu , phù hợp chơi game mạnh",1
" Sản phẩm rất ok, mượt. Thiết kế đẹp mắt. Chất lưong sản phẩm rất ok. Hàng chính hãng 100%. Giá cả hợp lý cho một sản phẩm như vâyh",1
" Máy đẹp, tốt, xài rất mượt, nhân viên nhiệt tình vui vẻ, pin hơi đuối xíu nhưng vẫn chấp nhận được. ",1
" Thiết kế sang trong, đẹp mắt, giá thành bao tốt, chất lượng sản phẩm khá tốt,100% tin tưởng là hàng chính hãng",1
" Sản phẩm dùng rất thích.Máy chạy nhanh pin bền màu sắc trang nhã đẹp mắt.Hệ điều hành chạy ổn định,chụp ảnh đẹp",1
 trước lúc mua mih chỉ sợ ios 11 hao pin như trên mạng nói. nhưng bản 11.2.1 thực sự pin rất tốt. ios dùng ổn định nhưng ko thích bằng android. ko nghịch đc nhiều thứ như android. cái nữa là màn hình nhìn không đã như super amoled của samsung. ,1
" máy sài rất ok, chụp hình rất đẹp, truy cập web nhanh, camera kép chụp hình xóa phông chuẩn.",1
" SỬ DỤNG THỜI GIAN THẤY ĐIỆN THOẠI CẰM BIN, CẤU HÌNH DỄ SỬ DỤNG, LƯỚT RẤT MƯỚT, KIỂU DÁNG SANG TRỌNG, CAMERA XOA PHONG CHỤP HÌNH ĐẸP QUÁ TRỜI",1
" minh mới mua Iphone 7plus hồi hôm qua, , máy dùng rất mượt, có phần pin nó mau tuột % quá",1
 Mới mua hôm qua máy iphone 7 plus cực mượt hơn máy con android trong cùng phân khúc nhưng pin hơi kém quá tối ưu tốt là máy đáng mua nhất 2018,1
" Máy dùng quá mượt ! Đã mua được gần 1 tháng và chả thấy có lỗi gì, cam xoá phông cũng ổn, pin trâu dùng khoảng 6-7 tiếng liên tục ( mình không chơi game) nếu dùng trong 1 ngày là okie! Với",1
" Sản phẩn chất lượng tốt, tuy nhiên pin sạc cảm giác hơi lâu vào một chút, còn lại mọi thứ đều ổn.",1
" Màn hình hiển thị tốt, camera chụp chân thực khi đủ sáng, chụp trời tối không tốt bằng note 8, hiệu năng khỏi phải bàn, đa nhiệm rất tốt. Nhược điểm là máy to nhưng pin lại yếu và sạc hơi lâu.",1
" Đã sử dụng khoảng hơn 1 năm và mọi thứ không vấn đề gì, camera rất ưng ý nhưng chỉ có điều pin thấp.",1
"  Iphone 7 plus màu đen nhám đẹp ,máy xài rất êm. Mua lúc 20-10-2017 tới nay cũng gần 7 tháng rồi vẫn để ios 10.2 xài mượt ,  camera chụp hình đẹp ,máy mượt mà, nói chung là quyết định đúng đắn khi mua máy này !!",1
" Sản phẩm rất tốt, mua hơn 1 năm mà vẫn ok. rơi rất nhiều lần mà không sao, đang tìm lý do để lên em 8+",1
 Mua ba tháng rồi. Dùng ok. Vân tay nhiều lúc cũng không nhạy lắm. hơi to. Lâu lâu bị ngố phải khởi động lại máy. Thả chậu nước không sao. Giờ cho tôi lựa chọn lại tôi cũng vẫn chọn nó.,1
 Gần 1 năm dùng mà thấy mọi thứ vẫn quá là hoàn hảo. Pin với các thứ vẫn ngon. Máy không bị đơ bao giờ.,1
" Mới mua hôn qua, xài cảm giác rất ok . Pin khá trâu, trâu hơn con 6s cũ của mình tới khoảng gần 2h đồng hồ :) Vân tay nhạy , chạm nhẹ là đã mở khoá . Nút home dạng cảm ứng khác với các đời Iphone trước nên mình cảm thấy chưa quen lắm . Nói chung sản phẩm rất tốt phù hợp với số tiền bỏ ra . Là sản phẩm nên mua :) xài 2,3 năn nữa vẫn thuộc hàng khủng ",1
 Sản phẩm cực tốt . pin trâu . hàng iphone không bao giờ rớt giá . xài yên tâm với hệ điều hành cực mượt . chơi game sướng ,1
" Cảm ơn mấy bạn ở 111 Xuân Diệu, Tây Hồ hỗ trợ rất tận tình, máy ngon, dùng mượt.",1
" Ngoai hinh cũng tạm. Pin mau xuống. Xem youtube mờ, không sắc nét, thua mấy cái cùi mía nữa, nói chung mua xong thấy tiếc quá, ráng xài hư đổi cái khác, nv sieu thi cũng chuA thân thiện lắm( chắc tuỳ nguoi)....",0
 máy sài rất mượt mình chơi liên quân xuất ngày mà máy chạy vẫn tốt nhân viên nhiệt tình chỉ đẫn từng chi tiếc nhỏ nhất ps : Rất hài lòng,1
" Mua hôm mùng 4 tết 2018 và rất hài lòng về máy , pin tốt mình chơi game tương đối nặng tý như Liên Quân , Relusof Survival , Cross Fire Lengen vài game trung bình như Tam Quốc Go , mấy game đua xe đồ họa max luôn  v...v máy chạy cực kỳ mượt mà , xem youtube liên tục này kia cũng 1 ngày mới sạc 1 lần nhiều bạn chơi game liên tục không nghỉ máy nóng mau hết pin rồi kêu là pin yếu thì mình cũng ạ máy có thời gian sạc pin tầm 2 tiếng 45p hoặc 3 tiếng tùy thuộc vào nguồn điện , bộ sạc nếu bạn vừa sạc vừa chơi thì lâu hơn đấy có khi 3 tiếng 30 hoặc 4 -5 luôn đấy , nếu bạn đang phân vân không biết chọn máy nào sử dụng lâu dài mà hiệu năng mạnh mẽ thì nên chọn các dòng của Apple nhá chịu khó tốn tiền tý mà các bạn sử dụng được lâu còn bộ nhớ thì bạn nhìn vào nhu cầu sử dụng của bạn mà lựa chọn nếu bạn chỉ để nghe - gọi , các mạng xã hội facebook - zalo - instagram v...v.. Hay chơi vài ba cái game cho vui như Liên Quân , mấy game sinh tồn , hoặc vài game nặng nói thiệt là cày xong 4,5 game là mệt rã bg rồi đấy chứ không ai chơi liên tục cả chục game đâu nên taie nhiều mà không chơi thường cũng vậy, ít chụp ảnh , tải phim hay là nghe nhạc thì lên các app nghe trực tiếp không tải về để nghe thì chọn 32GB còn nếu nhu cầu của bạn cao như chụp nhiều ảnh , quay nhiều video , lưu trữ dữ liệu các thứ thì 128 - 256GB (mấy đứa bạn mình chỉ chơi game , nghe nhạc, mạng xã hội mà mua 128GB giờ bọn họ dư cả trăm GB kìa rồi lại than thở là dư thừa quá mức ) , các anh chị ở Thế Giới Di Động phục vụ và tư vấn rất ok nhiệt tình vui vẻ ạ ! ",1
